Year,donorcode,donorname,agencycode,agencyname,crsid,projectnumber,initialreport,recipientcode,recipientname,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_IRTC,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,shortdescription,projecttitle,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,geography,expectedstartdate,completiondate,longdescription,gender,environment,trade,pdgg,FTC,PBA,investmentproject,assocfinance,biodiversity,climateMitigation,climateAdaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,grantelement,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,usd_future_DS_principal,usd_future_DS_interest
2011,302,United States,1,AID,2011030145,76_256163,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,1.9680660000000001,,,1.9680660000000001,,,,,,,,,,,,,,302,,1.9680660000000001,WORKFORCE DEVELOPMENT,Workforce Development,25010,Business support services & institutions,250,II.5. Business & Other Services,22000,NATIONAL NGOs,Winrock International,,,,Assist youth and adults in acquiring knowledge and developing skills beyond basic literacy and numeracy which are part of the basic education element attitudes and behaviors to find legitimate jobs establish viable self-employment ventures and stay employed and productive in a changing economy. Create policies programs and systems that respond to labor market demands in the formal and informal sectors. [through Winrock International],,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011025892,76_243933,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,3.2000000000000003E-4,,,3.2000000000000003E-4,,,,,,,,,,,,,,302,,3.2000000000000003E-4,PROGRAM SUPPORT (CIVIL SOCIETY),Program Support (Civil Society),15110,Public sector policy and adm. management,151,I.5.a. Government & Civil Society-general,50000,OTHER,Enterprise - Non United States Unknown,,,,Establish and/or develop a broadly functioning independent media sector which is a crucial factor in democratic governance. Building this sector is accomplished through such activities as providing infrastructure and equipment to ensure access to information shaping the media legal and regulatory environment boosting professional capacity of the media sector promoting sustainability through encouraging media-related business development and sound financial/management practices and supporting advocacy and networking among media sector organizations. [through Alliance Insurance Company],,1,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011025967,76_244363,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,7.7999999999999999E-4,,,7.7999999999999999E-4,,,,,,,,,,,,,,302,,7.7999999999999999E-4,PROGRAM SUPPORT (CONFLICT),Program Support (Conflict),15220,"Civilian peace-building, conflict prevention and resolution",152,"I.5.b. Conflict, Peace & Security",50000,OTHER,Enterprise - Non United States Unknown,,,,Develop and conduct needs assessments baseline studies targeted evaluations special studies or other information-gathering efforts specifically for the design monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned testing demonstration and/or pilot models or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an integral part of their monitoring and evaluation efforts for programs [through Nepal Misc Vendors],,0,0,2,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011001361,76_103371,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,0.000785,,,0.000785,,,,,,,,,,,,,,302,,0.000785,ADMINISTRATION AND OVERSIGHT (ENVIRONMENT),Administration and Oversight (Environment),41010,Environmental policy and admin. mgmt,410,IV.1. General Environment Protection,50000,OTHER,Enterprise - Non United States Unknown,,,,Administration and Oversight (Environment) [through Hotel Yak & Yeti],,2,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011049084,78_19503,1,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,6.7000000000000004E-2,6.7000000000000004E-2,,6.7000000000000004E-2,6.7000000000000004E-2,,,,6.7000000000000004E-2,,,6.7000000000000004E-2,,,,,,,302,6.7000000000000004E-2,6.7000000000000004E-2,INLAND FREIGHT CO OF USAID TITLE II FOOD AID FOR OTHER EMERGENCY,Inland Freight Co of USAID Title II Food Aid for Other Emergency,72040,Emergency food aid,720,VIII.1. Emergency Response,41140,World Food Programme ,World Food Programme,,,,USAID Title II Food Aid for Other Emergency through World Food Program.  Inland Freight Co of Lentils / Approximate Number of people fed: 1 / Metric Tons: 630.,,0,0,0,,,,,0,0,0,0,,,,,,,,100.0,,,,,,
2011,302,United States,1,AID,2011026585,76_247366,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,1.9100000000000001E-4,,,1.9100000000000001E-4,,,,,,,,,,,,,,302,,1.9100000000000001E-4,PROGRAM SUPPORT (RULE OF LAW),Program Support (Rule of Law),15130,Legal and judicial development,151,I.5.a. Government & Civil Society-general,50000,OTHER,Enterprise - Non United States Unknown,,,,Develop and conduct needs assessments baseline studies targeted evaluations special studies or other information-gathering efforts specifically for the design monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned testing demonstration and/or pilot models or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an integral part of their monitoring and evaluation efforts for programs funded under other sub-elements should be included within those sub-elements. [through Enterprise - Non United States Unknown],,0,0,2,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011026586,76_247367,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,7.0500000000000001E-4,,,7.0500000000000001E-4,,,,,,,,,,,,,,302,,7.0500000000000001E-4,PROGRAM SUPPORT (RULE OF LAW),Program Support (Rule of Law),15130,Legal and judicial development,151,I.5.a. Government & Civil Society-general,50000,OTHER,Enterprise - Non United States Unknown,,,,Develop and conduct needs assessments baseline studies targeted evaluations special studies or other information-gathering efforts specifically for the design monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned testing demonstration and/or pilot models or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an integral part of their monitoring and evaluation efforts for programs funded under other sub-elements should be included within those sub-elements. [through Enterprise - Non United States Unknown],,0,0,2,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011026587,76_247368,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,6.4599999999999998E-4,,,6.4599999999999998E-4,,,,,,,,,,,,,,302,,6.4599999999999998E-4,PROGRAM SUPPORT (RULE OF LAW),Program Support (Rule of Law),15130,Legal and judicial development,151,I.5.a. Government & Civil Society-general,50000,OTHER,Enterprise - Non United States Unknown,,,,Develop and conduct needs assessments baseline studies targeted evaluations special studies or other information-gathering efforts specifically for the design monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned testing demonstration and/or pilot models or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an integral part of their monitoring and evaluation efforts for programs funded under other sub-elements should be included within those sub-elements. [through Enterprise - Non United States Unknown],,0,0,2,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011026588,76_247369,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,9.0800000000000006E-4,,,9.0800000000000006E-4,,,,,,,,,,,,,,302,,9.0800000000000006E-4,PROGRAM SUPPORT (RULE OF LAW),Program Support (Rule of Law),15130,Legal and judicial development,151,I.5.a. Government & Civil Society-general,50000,OTHER,Enterprise - Non United States Unknown,,,,Develop and conduct needs assessments baseline studies targeted evaluations special studies or other information-gathering efforts specifically for the design monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned testing demonstration and/or pilot models or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an integral part of their monitoring and evaluation efforts for programs funded under other sub-elements should be included within those sub-elements. [through Enterprise - Non United States Unknown],,0,0,2,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011026589,76_247370,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,1.2999999999999999E-5,,,1.2999999999999999E-5,,,,,,,,,,,,,,302,,1.2999999999999999E-5,PROGRAM SUPPORT (RULE OF LAW),Program Support (Rule of Law),15130,Legal and judicial development,151,I.5.a. Government & Civil Society-general,50000,OTHER,Enterprise - Non United States Unknown,,,,Develop and conduct needs assessments baseline studies targeted evaluations special studies or other information-gathering efforts specifically for the design monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned testing demonstration and/or pilot models or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an integral part of their monitoring and evaluation efforts for programs funded under other sub-elements should be included within those sub-elements. [through Enterprise - Non United States Unknown],,0,0,2,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011026510,76_246910,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,3.7599999999999998E-4,,,3.7599999999999998E-4,,,,,,,,,,,,,,302,,3.7599999999999998E-4,PROGRAM SUPPORT (PROTECTION),Program Support (Protection),72050,Relief co-ordination; protection and support services,720,VIII.1. Emergency Response,50000,OTHER,Enterprise - Non United States Unknown,,,,Develop and conduct needs assessments baseline studies targeted evaluations special studies or other information-gathering efforts specifically for the design monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned testing demonstration and/or pilot models or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an integral part of their monitoring and evaluation efforts for programs funded under other sub-elements should be included within those sub-elements. [through Enterprise - Non United States Unknown],,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011043749,76_92503,1,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,0.008541,0.008541,,0.008541,0.008541,,,,,,0.008541,,,0.008541,,,,,302,0.008541,0.008541,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,43010,Multisector aid,430,IV.2. Other Multisector,50000,OTHER,Personal Services Contractors - USAID,,,,Supports the following illustrative program-funded costs: salaries of US FSN and TCN and other staff such as PSCs RSSAs PASAs CASUs working for the US Government managing administering and supporting programs and their program-funded benefits such as housing travel transportation education allowances etc; institutional contractors that provide such staff rent IT services the program-funded share of utilities staff training costs and the cost of developing and administering training programs equipment and supplies ICASS vehicle fuel and maintenance maintenance contracts janitorial services operational unit web page development and maintenance outreach such as publications and the cost of their preparation (including staff costs) and technical assistance to ensure USG compliance with regulations. [through Personal Services Contractors - USAID],,0,0,0,,,,,0,0,0,0,,,,,,,,100.0,,,,,,
2011,302,United States,1,AID,2011048266,78_18699,1,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,3.2229999999999999,3.2229999999999999,,3.2229999999999999,3.2229999999999999,,,,3.2229999999999999,,,3.2229999999999999,,,,,,,302,3.2229999999999999,3.2229999999999999,OF USAID TITLE II FOOD AID FOR OTHER EMERGENCY,of USAID Title II Food Aid for Other Emergency,72040,Emergency food aid,720,VIII.1. Emergency Response,41140,World Food Programme ,World Food Programme,,,,USAID Title II Food Aid for Other Emergency through World Food Program.    of Rice bagged / Metric Tons: 8260.,,0,0,0,,,,,0,0,0,0,,,,,,,,100.0,,,,,,
2011,302,United States,1,AID,2011003816,76_109759,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,5.8250000000000003E-2,,,5.8250000000000003E-2,,,,,,,,,,,,,,302,,5.8250000000000003E-2,AGRICULTURAL SECTOR PRODUCTIVITY,Agricultural Sector Productivity,31120,Agricultural development,311,III.1.a. Agriculture,50000,OTHER,Enterprise - United States Unknown,,,,Sustain the productivity of the agricultural sector through investments that foster increasing returns to land labor and capital. Targeted interventions to male and female producers provide improvements in technology and management practices expanded access to markets and credit increased organizational and market efficiency and restoration and protection of resiliency in production and livelihood systems. [through  ],,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011028828,76_253336,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,0.87713599999999992,,,0.87713599999999992,,,,,,,,,,,,,,302,,0.87713599999999992,TRAFFICKING-IN-PERSONS AND MIGRANT SMUGGLING,Trafficking-in-Persons and Migrant Smuggling,15160,Human rights,151,I.5.a. Government & Civil Society-general,22000,NATIONAL NGOs,Asia Foundation,,,,Supports the Trafficking Victims Protection Act (see Act if more information is needed) 22 U.S.C.  7102.; Migrant Smuggling as defined in article 3 of the UN Convention Against Transnational Organized Crime s Migrant Smuggling Protocol as well as in the International Labor Organization Convention 29. Activities may be linked to those included in Humanitarian Assistance elements 3.1 and 3.2. [through Asia Foundation],,0,0,2,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011010941,76_129281,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,0.011979,,,0.011979,,,,,,,,,,,,,,302,,0.011979,FAMILY PLANNING AND REPRODUCTIVE HEALTH,Family Planning and Reproductive Health,13030,Family planning,130,I.3. Population Pol./Progr. & Reproductive Health,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,,,Expand access to high-quality voluntary family planning (FP) services and information and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women reducing abortion and reducing maternal and child mortality and morbidity. [through U.S. Direct Hire],,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011036607,76_80150,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,7.3700000000000002E-4,,,7.3700000000000002E-4,,,,,,,,,,,,,,302,,7.3700000000000002E-4,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,43010,Multisector aid,430,IV.2. Other Multisector,50000,OTHER,Hewlett-Packard Company,,,,Supports the following illustrative program-funded costs: salaries of US FSN and TCN and other staff such as PSCs RSSAs PASAs CASUs working for the US Government managing administering and supporting programs and their program-funded benefits such as housing travel transportation education allowances etc; institutional contractors that provide such staff rent IT services the program-funded share of utilities staff training costs and the cost of developing and administering training programs equipment and supplies ICASS vehicle fuel and maintenance maintenance contracts janitorial services operational unit web page development and maintenance outreach such as publications and the cost of their preparation (including staff costs) and technical assistance to ensure USG compliance with regulations. [through Hewlett Packard],,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011026511,76_246911,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,5.8799999999999998E-4,,,5.8799999999999998E-4,,,,,,,,,,,,,,302,,5.8799999999999998E-4,PROGRAM SUPPORT (PROTECTION),Program Support (Protection),72050,Relief co-ordination; protection and support services,720,VIII.1. Emergency Response,50000,OTHER,Enterprise - Non United States Unknown,,,,Develop and conduct needs assessments baseline studies targeted evaluations special studies or other information-gathering efforts specifically for the design monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned testing demonstration and/or pilot models or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an integral part of their monitoring and evaluation efforts for programs funded under other sub-elements should be included within those sub-elements. [through Enterprise - Non United States Unknown],,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011024272,76_239312,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,1.1799999999999998E-3,,,1.1799999999999998E-3,,,,,,,,,,,,,,302,,1.1799999999999998E-3,PROGRAM DESIGN AND LEARNING,Program Design and Learning,43010,Multisector aid,430,IV.2. Other Multisector,50000,OTHER,Enterprise - Non United States Unknown,,,,Develop and conduct needs assessments baseline studies targeted evaluations special studies or other information-gathering efforts specifically for the design monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned testing demonstration and/or pilot models or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an integral part of their monitoring and evaluation efforts for programs funded under other sub-elements should be included within those sub-elements. [through Enterprise - Non United States Unknown],,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011024273,76_239313,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,0.000184,,,0.000184,,,,,,,,,,,,,,302,,0.000184,PROGRAM DESIGN AND LEARNING,Program Design and Learning,43010,Multisector aid,430,IV.2. Other Multisector,50000,OTHER,Enterprise - Non United States Unknown,,,,Develop and conduct needs assessments baseline studies targeted evaluations special studies or other information-gathering efforts specifically for the design monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned testing demonstration and/or pilot models or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an integral part of their monitoring and evaluation efforts for programs funded under other sub-elements should be included within those sub-elements. [through Enterprise - Non United States Unknown],,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011024274,76_239314,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,4.3080000000000002E-3,,,4.3080000000000002E-3,,,,,,,,,,,,,,302,,4.3080000000000002E-3,PROGRAM DESIGN AND LEARNING,Program Design and Learning,43010,Multisector aid,430,IV.2. Other Multisector,50000,OTHER,Enterprise - Non United States Unknown,,,,Develop and conduct needs assessments baseline studies targeted evaluations special studies or other information-gathering efforts specifically for the design monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned testing demonstration and/or pilot models or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an integral part of their monitoring and evaluation efforts for programs funded under other sub-elements should be included within those sub-elements. [through Enterprise - Non United States Unknown],,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011024275,76_239315,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,2.5000000000000001E-3,,,2.5000000000000001E-3,,,,,,,,,,,,,,302,,2.5000000000000001E-3,PROGRAM DESIGN AND LEARNING,Program Design and Learning,43010,Multisector aid,430,IV.2. Other Multisector,50000,OTHER,Enterprise - Non United States Unknown,,,,Develop and conduct needs assessments baseline studies targeted evaluations special studies or other information-gathering efforts specifically for the design monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned testing demonstration and/or pilot models or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an integral part of their monitoring and evaluation efforts for programs funded under other sub-elements should be included within those sub-elements. [through Enterprise - Non United States Unknown],,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011024276,76_239316,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,4.8849999999999996E-3,,,4.8849999999999996E-3,,,,,,,,,,,,,,302,,4.8849999999999996E-3,PROGRAM DESIGN AND LEARNING,Program Design and Learning,43010,Multisector aid,430,IV.2. Other Multisector,50000,OTHER,Enterprise - Non United States Unknown,,,,Develop and conduct needs assessments baseline studies targeted evaluations special studies or other information-gathering efforts specifically for the design monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned testing demonstration and/or pilot models or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an integral part of their monitoring and evaluation efforts for programs funded under other sub-elements should be included within those sub-elements. [through Enterprise - Non United States Unknown],,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011036641,76_80222,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,2.1699999999999999E-4,,,2.1699999999999999E-4,,,,,,,,,,,,,,302,,2.1699999999999999E-4,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,13010,Population policy and admin. mgmt,130,I.3. Population Pol./Progr. & Reproductive Health,50000,OTHER,Enterprise - Non United States Unknown,,,,Supports the following illustrative program-funded costs: salaries of US FSN and TCN and other staff such as PSCs RSSAs PASAs CASUs working for the US Government managing administering and supporting programs and their program-funded benefits such as housing travel transportation education allowances etc; institutional contractors that provide such staff rent IT services the program-funded share of utilities staff training costs and the cost of developing and administering training programs equipment and supplies ICASS vehicle fuel and maintenance maintenance contracts janitorial services operational unit web page development and maintenance outreach such as publications and the cost of their preparation (including staff costs) and technical assistance to ensure USG compliance with regulations. [through Hotel Yak & Yeti],,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011036642,76_80223,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,6.0399999999999994E-4,,,6.0399999999999994E-4,,,,,,,,,,,,,,302,,6.0399999999999994E-4,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,13010,Population policy and admin. mgmt,130,I.3. Population Pol./Progr. & Reproductive Health,50000,OTHER,Enterprise - Non United States Unknown,,,,Supports the following illustrative program-funded costs: salaries of US FSN and TCN and other staff such as PSCs RSSAs PASAs CASUs working for the US Government managing administering and supporting programs and their program-funded benefits such as housing travel transportation education allowances etc; institutional contractors that provide such staff rent IT services the program-funded share of utilities staff training costs and the cost of developing and administering training programs equipment and supplies ICASS vehicle fuel and maintenance maintenance contracts janitorial services operational unit web page development and maintenance outreach such as publications and the cost of their preparation (including staff costs) and technical assistance to ensure USG compliance with regulations. [through Hotel Yak & Yeti],,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011036643,76_80224,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,2.6200000000000003E-4,,,2.6200000000000003E-4,,,,,,,,,,,,,,302,,2.6200000000000003E-4,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,13010,Population policy and admin. mgmt,130,I.3. Population Pol./Progr. & Reproductive Health,50000,OTHER,Enterprise - Non United States Unknown,,,,Supports the following illustrative program-funded costs: salaries of US FSN and TCN and other staff such as PSCs RSSAs PASAs CASUs working for the US Government managing administering and supporting programs and their program-funded benefits such as housing travel transportation education allowances etc; institutional contractors that provide such staff rent IT services the program-funded share of utilities staff training costs and the cost of developing and administering training programs equipment and supplies ICASS vehicle fuel and maintenance maintenance contracts janitorial services operational unit web page development and maintenance outreach such as publications and the cost of their preparation (including staff costs) and technical assistance to ensure USG compliance with regulations. [through Hotel Yak & Yeti],,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011024026,76_238783,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,1.9980000000000002E-3,,,1.9980000000000002E-3,,,,,,,,,,,,,,302,,1.9980000000000002E-3,PROGRAM DESIGN AND LEARNING,Program Design and Learning,43010,Multisector aid,430,IV.2. Other Multisector,50000,OTHER,Enterprise - Non United States Unknown,,,,Develop and conduct needs assessments baseline studies targeted evaluations special studies or other information-gathering efforts specifically for the design monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned testing demonstration and/or pilot models or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an integral part of their monitoring and evaluation efforts for programs funded under other sub-elements should be included within those sub-elements. [through  ],,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011024027,76_238784,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,8.5099999999999998E-4,,,8.5099999999999998E-4,,,,,,,,,,,,,,302,,8.5099999999999998E-4,PROGRAM DESIGN AND LEARNING,Program Design and Learning,43010,Multisector aid,430,IV.2. Other Multisector,50000,OTHER,Enterprise - Non United States Unknown,,,,Develop and conduct needs assessments baseline studies targeted evaluations special studies or other information-gathering efforts specifically for the design monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned testing demonstration and/or pilot models or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an integral part of their monitoring and evaluation efforts for programs funded under other sub-elements should be included within those sub-elements. [through  ],,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011024028,76_238785,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,3.3237000000000003E-2,,,3.3237000000000003E-2,,,,,,,,,,,,,,302,,3.3237000000000003E-2,PROGRAM DESIGN AND LEARNING,Program Design and Learning,43010,Multisector aid,430,IV.2. Other Multisector,50000,OTHER,Enterprise - Non United States Unknown,,,,Develop and conduct needs assessments baseline studies targeted evaluations special studies or other information-gathering efforts specifically for the design monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned testing demonstration and/or pilot models or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an integral part of their monitoring and evaluation efforts for programs funded under other sub-elements should be included within those sub-elements. [through  ],,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011024029,76_238786,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,2.4219999999999998E-2,,,2.4219999999999998E-2,,,,,,,,,,,,,,302,,2.4219999999999998E-2,PROGRAM DESIGN AND LEARNING,Program Design and Learning,43010,Multisector aid,430,IV.2. Other Multisector,50000,OTHER,Enterprise - Non United States Unknown,,,,Develop and conduct needs assessments baseline studies targeted evaluations special studies or other information-gathering efforts specifically for the design monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned testing demonstration and/or pilot models or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an integral part of their monitoring and evaluation efforts for programs funded under other sub-elements should be included within those sub-elements. [through  ],,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011026579,76_247334,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,4.0300000000000004E-4,,,4.0300000000000004E-4,,,,,,,,,,,,,,302,,4.0300000000000004E-4,PROGRAM SUPPORT (RULE OF LAW),Program Support (Rule of Law),15130,Legal and judicial development,151,I.5.a. Government & Civil Society-general,50000,OTHER,Enterprise - Non United States Unknown,,,,Develop and conduct needs assessments baseline studies targeted evaluations special studies or other information-gathering efforts specifically for the design monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned testing demonstration and/or pilot models or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an integral part of their monitoring and evaluation efforts for programs funded under other sub-elements should be included within those sub-elements. [through Alliance Insurance Company],,0,0,2,,,,,0,0,0,0,,,,,,,,,,,,,,
2011,302,United States,1,AID,2011024009,76_238769,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,0.010347,,,0.010347,,,,,,,,,,,,,,302,,0.010347,PROGRAM DESIGN AND LEARNING,Program Design and Learning,43010,Multisector aid,430,IV.2. Other Multisector,50000,OTHER,Enterprise - Non United States Unknown,,,,Develop and conduct needs assessments baseline studies targeted evaluations special studies or other information-gathering efforts specifically for the design monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned testing demonstration and/or pilot models or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an integral part of their monitoring and evaluation efforts for programs funded under other sub-elements should be included within those sub-elements. [through  ],,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,
