Year,donorcode,donorname,agencycode,agencyname,crsid,projectnumber,initialreport,recipientcode,recipientname,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_IRTC,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,shortdescription,projecttitle,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,geography,expectedstartdate,completiondate,longdescription,gender,environment,trade,pdgg,FTC,PBA,investmentproject,assocfinance,biodiversity,climateMitigation,climateAdaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,grantelement,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,usd_future_DS_principal,usd_future_DS_interest
2012,302,United States,1,AID,2012006353,76_2008586,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,5.3300000000000005E-4,,,5.2332270091499889E-4,,,,,,,,,,,,,,302,,5.3300000000000005E-4,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,13010,Population policy and admin. mgmt,130,I.3. Population Pol./Progr. & Reproductive Health,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,2012-12-09 00:00:00,2012-12-09 00:00:00,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations. [through Foreign Service Nationals]",,,,,,,,,,,,,2012-01-01 00:00:00,,,,,,,,,,,,,
2012,302,United States,1,AID,2012006288,76_2008499,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,2.6499999999999999E-4,,,2.6018858488269177E-4,,,,,,,,,,,,,,302,,2.6499999999999999E-4,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,43010,Multisector aid,430,IV.2. Other Multisector,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,2012-10-17 00:00:00,2012-10-17 00:00:00,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations. [through Foreign Service Nationals]",,,,,,,,,,,,,2012-01-01 00:00:00,,,,,,,,,,,,,
2012,302,United States,1,AID,2012004893,76_2006696,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,D02,,8.2230000000000011E-3,,,8.0737008810957515E-3,,,,,,,,,,,,,,302,,8.2230000000000011E-3,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,43010,Multisector aid,430,IV.2. Other Multisector,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,2010-12-13 00:00:00,2010-12-13 00:00:00,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations. [through Foreign Service Nationals]",,,,,1,,,,,,,,2012-01-01 00:00:00,,,,,,,,,,,,,
2012,302,United States,1,AID,2012016409,76_2021691,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,0.10284,,,0.10097280780881517,,,,,,,,,,,,,,302,,0.10284,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,43010,Multisector aid,430,IV.2. Other Multisector,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,2011-10-01 00:00:00,2011-10-01 00:00:00,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations. [through USAID/Washington]",,,,,,,,,,,,,2012-01-01 00:00:00,,,,,,,,,,,,,
2012,302,United States,1,AID,2012016411,76_2021692,1,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,0.024718,0.024718,,2.4269212985397637E-2,2.4269212985397637E-2,,,,0.024718,,,2.4269212985397637E-2,,,,,,,302,0.024718,0.024718,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,43010,Multisector aid,430,IV.2. Other Multisector,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,2011-10-01 00:00:00,2011-10-01 00:00:00,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations. [through USAID/Washington]",,,,,,,,,,,,,2012-01-01 00:00:00,,,,,,,100.0,,,,,,
2012,302,United States,1,AID,2012016404,76_2021691,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,4.6920000000000003E-2,,,4.6068107179984517E-2,,,,,,,,,,,,,,302,,4.6920000000000003E-2,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,43010,Multisector aid,430,IV.2. Other Multisector,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,2011-10-01 00:00:00,2011-10-01 00:00:00,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations. [through USAID/Washington]",,,,,,,,,,,,,2012-01-01 00:00:00,,,,,,,,,,,,,
2012,302,United States,1,AID,2012016401,76_2021691,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,0.222718,,,0.21867426886001257,,,,,,,,,,,,,,302,,0.222718,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,43010,Multisector aid,430,IV.2. Other Multisector,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,2011-10-01 00:00:00,2011-10-01 00:00:00,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations. [through USAID/Washington]",,,,,,,,,,,,,2012-01-01 00:00:00,,,,,,,,,,,,,
2012,302,United States,1,AID,2012016442,76_2021713,1,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,1.7303000000000002E-2,,,1.6988841827264962E-2,,,,,1.7303000000000002E-2,,,1.6988841827264962E-2,,,,,,,302,1.7303000000000002E-2,,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,43010,Multisector aid,430,IV.2. Other Multisector,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,2012-10-01 00:00:00,2012-10-01 00:00:00,"Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations. [through USAID/Washington]",,,,,,,,,,,,,2012-01-01 00:00:00,,,,,,,100.0,,,,,,
2012,302,United States,1,AID,2012045458,76_2074567,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,1.9499999999999999E-3,,,1.9145952472499957E-3,,,,,,,,,,,,,,302,,1.9499999999999999E-3,PROGRAM SUPPORT (RULE OF LAW),Program Support (Rule of Law),15130,Legal and judicial development,151,I.5.a. Government & Civil Society-general,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,2011-07-18 00:00:00,2011-07-18 00:00:00,"Develop and conduct needs assessments, baseline studies, targeted evaluations, special studies or other information-gathering efforts specifically for the design, monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned, testing demonstration and/or pilot models, or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an integral part of their monitoring and evaluation efforts for programs funded under other sub-elements should be included within those sub-elements. [through Foreign Service Nationals]",,,,2,,,,,,,,,2012-01-01 00:00:00,,,,,,,,,,,,,
2012,302,United States,1,AID,2012000666,76_2000902,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,2.5000000000000001E-4,,,2.4546092913461487E-4,,,,,,,,,,,,,,302,,2.5000000000000001E-4,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,31110,Agricultural policy & admin. mgmt,311,III.1.a. Agriculture,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,2012-03-11 00:00:00,2012-03-11 00:00:00,"GFSI: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations. [through Foreign Service Nationals]",,,,,,,,,,,,,2012-01-01 00:00:00,,,,,,,,,,,,,
2012,302,United States,1,AID,2012000667,76_2000903,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,2.8399999999999996E-4,,,2.7884361549692244E-4,,,,,,,,,,,,,,302,,2.8399999999999996E-4,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,31110,Agricultural policy & admin. mgmt,311,III.1.a. Agriculture,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,2012-03-21 00:00:00,2012-03-21 00:00:00,"GFSI: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations. [through Foreign Service Nationals]",,,,,,,,,,,,,2012-01-01 00:00:00,,,,,,,,,,,,,
2012,302,United States,1,AID,2012000653,76_2000886,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,4.9839999999999997E-3,,,4.8935090832276816E-3,,,,,,,,,,,,,,302,,4.9839999999999997E-3,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,31110,Agricultural policy & admin. mgmt,311,III.1.a. Agriculture,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,2012-01-09 00:00:00,2012-01-09 00:00:00,"GFSI: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations. [through Foreign Service Nationals]",,,,,,,,,,,,,2012-01-01 00:00:00,,,,,,,,,,,,,
2012,302,United States,1,AID,2012000645,76_2000879,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,3.6199999999999996E-4,,,3.5542742538692226E-4,,,,,,,,,,,,,,302,,3.6199999999999996E-4,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,31110,Agricultural policy & admin. mgmt,311,III.1.a. Agriculture,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,2011-12-27 00:00:00,2011-12-27 00:00:00,"GFSI: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations. [through Foreign Service Nationals]",,,,,,,,,,,,,2012-01-01 00:00:00,,,,,,,,,,,,,
2012,302,United States,1,AID,2012000679,76_2000915,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,0.000919,,,9.0231437549884424E-4,,,,,,,,,,,,,,302,,0.000919,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,31110,Agricultural policy & admin. mgmt,311,III.1.a. Agriculture,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,2012-04-19 00:00:00,2012-04-19 00:00:00,"GFSI: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations. [through Foreign Service Nationals]",,,,,,,,,,,,,2012-01-01 00:00:00,,,,,,,,,,,,,
2012,302,United States,1,AID,2012000688,76_2000928,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,3.9600000000000003E-4,,,3.8881011174922989E-4,,,,,,,,,,,,,,302,,3.9600000000000003E-4,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,31110,Agricultural policy & admin. mgmt,311,III.1.a. Agriculture,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,2012-06-11 00:00:00,2012-06-11 00:00:00,"GFSI: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations. [through Foreign Service Nationals]",,,,,,,,,,,,,2012-01-01 00:00:00,,,,,,,,,,,,,
2012,302,United States,1,AID,2012000707,76_2000949,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,6.1700000000000004E-4,,,6.0579757310422948E-4,,,,,,,,,,,,,,302,,6.1700000000000004E-4,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,31110,Agricultural policy & admin. mgmt,311,III.1.a. Agriculture,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,2012-09-06 00:00:00,2012-09-06 00:00:00,"GFSI: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations. [through Foreign Service Nationals]",,,,,,,,,,,,,2012-01-01 00:00:00,,,,,,,,,,,,,
2012,302,United States,1,AID,2012000699,76_2000941,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,3.1300000000000002E-4,,,3.0731708327653778E-4,,,,,,,,,,,,,,302,,3.1300000000000002E-4,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,31110,Agricultural policy & admin. mgmt,311,III.1.a. Agriculture,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,2012-08-06 00:00:00,2012-08-06 00:00:00,"GFSI: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations. [through Foreign Service Nationals]",,,,,,,,,,,,,2012-01-01 00:00:00,,,,,,,,,,,,,
2012,302,United States,1,AID,2012000700,76_2000942,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,4.2699999999999997E-4,,,4.1924726696192211E-4,,,,,,,,,,,,,,302,,4.2699999999999997E-4,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,31110,Agricultural policy & admin. mgmt,311,III.1.a. Agriculture,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,2012-08-06 00:00:00,2012-08-06 00:00:00,"GFSI: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations. [through Foreign Service Nationals]",,,,,,,,,,,,,2012-01-01 00:00:00,,,,,,,,,,,,,
2012,302,United States,1,AID,2012000702,76_2000944,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,0.000115,,,1.1291202740192283E-4,,,,,,,,,,,,,,302,,0.000115,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,31110,Agricultural policy & admin. mgmt,311,III.1.a. Agriculture,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,2012-08-20 00:00:00,2012-08-20 00:00:00,"GFSI: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations. [through Foreign Service Nationals]",,,,,,,,,,,,,2012-01-01 00:00:00,,,,,,,,,,,,,
2012,302,United States,1,AID,2012000573,76_2000783,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,3.3800000000000003E-4,,,3.3186317618999928E-4,,,,,,,,,,,,,,302,,3.3800000000000003E-4,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,31110,Agricultural policy & admin. mgmt,311,III.1.a. Agriculture,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,2012-09-04 00:00:00,2012-09-04 00:00:00,"GFSI: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations. [through Foreign Service National]",,,,,,,,,,,,,2012-01-01 00:00:00,,,,,,,,,,,,,
2012,302,United States,1,AID,2012000575,76_2000785,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,3.9899999999999999E-4,,,3.917556428988453E-4,,,,,,,,,,,,,,302,,3.9899999999999999E-4,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,31110,Agricultural policy & admin. mgmt,311,III.1.a. Agriculture,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,2012-11-02 00:00:00,2012-11-02 00:00:00,"GFSI: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations. [through Foreign Service National]",,,,,,,,,,,,,2012-01-01 00:00:00,,,,,,,,,,,,,
2012,302,United States,1,AID,2012000634,76_2000858,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,5.1449999999999994E-3,,,5.0515859215903734E-3,,,,,,,,,,,,,,302,,5.1449999999999994E-3,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,31110,Agricultural policy & admin. mgmt,311,III.1.a. Agriculture,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,2011-10-01 00:00:00,2011-10-01 00:00:00,"GFSI: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations. [through Foreign Service Nationals]",,,,,,,,,,,,,2012-01-01 00:00:00,,,,,,,,,,,,,
2012,302,United States,1,AID,2012000718,76_2000962,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,0.000406,,,3.9862854891461455E-4,,,,,,,,,,,,,,302,,0.000406,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,31110,Agricultural policy & admin. mgmt,311,III.1.a. Agriculture,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,2012-11-02 00:00:00,2012-11-02 00:00:00,"GFSI: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations. [through Foreign Service Nationals]",,,,,,,,,,,,,2012-01-01 00:00:00,,,,,,,,,,,,,
2012,302,United States,1,AID,2012000724,76_2000969,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,,1.1400000000000001E-4,,,1.1193018368538436E-4,,,,,,,,,,,,,,302,,1.1400000000000001E-4,ADMINISTRATION AND OVERSIGHT,Administration and Oversight,31110,Agricultural policy & admin. mgmt,311,III.1.a. Agriculture,10000,"PUBLIC SECTOR (donor, recipient, other)",U.S. Government - U.S. Agency for International Development,,2012-12-09 00:00:00,2012-12-09 00:00:00,"GFSI: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training programs, equipment and supplies, ICASS, vehicle fuel and maintenance, maintenance contracts, janitorial services, operational unit web page development and maintenance, outreach such as publications and the cost of their preparation (including staff costs), and technical assistance to ensure USG compliance with regulations. [through Foreign Service Nationals]",,,,,,,,,,,,,2012-01-01 00:00:00,,,,,,,,,,,,,
